,Unnamed: 0,Volume,ocPercentAMD,ocPercentINT,ocPercentSP,hlPercentAMD,hlPercentINT,hlPercentSP,Days to Earnings,tyPercentAMD,tyPercentINT,tyPercentSP,Volume.1,What Day,Labels,Days Since Election,ocPercentBTC,hlPercentBTC
1637,1637,15456500,3.2880317092517157,-0.8017103581887008,-0.6749950000783156,6.013353852411862,2.432437837837842,0.9698130795333216,66,0.6366723529996898,0.43103450598247495,-0.0015819294114871596,43060600,0,0,615,,
1636,1636,28935200,-0.9970918155380204,0.2126581718585152,0.27546475792192826,3.085371935756553,1.0133386666666857,0.6091698490480635,63,-4.280323122114982,-0.7427108753315759,0.0,57542500,4,1,612,,
1635,1635,12580200,-1.6865447012153312,-2.3437550862627554,-0.7140357525192376,2.5178346621905323,2.7748132337246605,1.1169841947867851,62,0.7112970711297129,0.31999466666665644,-0.025971783302480844,35026000,3,0,611,,
1634,1634,11446500,0.4901960784313708,0.4670524130773179,0.7975907854291586,1.9801938943894368,1.306165167511253,0.8125557470192168,61,-1.1788658536585506,-0.8264462383034021,-0.0109274409616833,51632300,2,0,610,,
1633,1633,4734200,-2.280912364945964,-1.4522872690722501,-0.20898088017119454,3.43543046357615,2.006330411492585,0.4802470662353064,59,0.2457002457002311,1.4210526315789451,-0.011013384143965244,25048100,0,1,608,,
1632,1632,9432600,2.9460539419086995,2.985074626865658,2.1614247295407947,4.27492857188061,3.6957739689341023,2.1622281390528015,56,0.7255179655589751,-0.2070341614906712,-0.0007864118126144072,54002100,4,0,605,,
1631,1631,11132100,-1.80847102342786,2.9801267671011544,0.5657842320420992,3.2067424807281637,3.541776425013832,0.765204410198006,55,0.8790331050244182,0.5359056806002238,-0.0048201444622697496,76666000,3,1,604,,
1630,1630,12024300,-1.6220600162205945,-3.2171635388739905,-0.9076084567007924,5.115093994675778,3.6011193130814023,1.1647097266355602,54,0.2885408079142504,0.3878227361674869,-0.016943270521485587,65687300,2,0,603,,
1629,1629,19713100,-2.5296404161913144,0.7162589531680696,0.4869472880674852,4.1444315082301175,1.1589348146282985,0.5821424872670677,53,0.0,2.0240644406966712,-0.0008004413644902009,61133200,1,0,602,,
1628,1628,11922100,-2.3689359223300954,-1.3698630136986356,-0.08750600356072225,2.6263510794409584,1.6111166666666676,0.9424575280984726,52,0.6364359839473366,0.8333333333333304,0.0,36205800,0,0,601,,
1627,1627,9197300,-0.1574144037780334,-1.0840162014083332,-0.5048300033448472,3.3120512095790695,2.1487658402203897,0.8368718240644224,49,1.4978280844371916,0.0,-0.0008036287887591698,48909400,4,0,598,,
1626,1626,11220300,2.2526105288571907,0.9879308994473536,0.9765408423601408,4.646464646464632,2.197796582538647,1.4410240780869277,48,-0.03933910306845867,0.2717445652173911,-0.022353219210446973,45409300,3,0,597,,
1625,1625,12169700,-0.12047791164657705,-0.7111651689734821,0.0,2.7619738926899284,1.8815716657443196,0.8184890295934499,47,-0.04020908563695525,0.3856694214875889,-0.002421459223389544,53899700,2,1,596,,
1624,1624,10471400,-3.481620889748549,-1.4586709886547975,-0.9116795024086356,4.497991967871483,2.4175712957378304,1.5163647140489678,46,-0.20040480158698412,0.21930372807019705,-0.0008071734382331107,50887900,1,0,595,,
1623,1623,10916900,-1.8000841899623143,1.3289037280677762,-0.36778713499493465,3.450976470588229,2.3835807991362983,0.7975467453178897,45,0.8190366934101689,1.1475465107948946,0.0,61509400,0,0,594,,
1622,1622,11823900,2.7952795275590687,1.797764145941816,2.1260009095373182,3.7475305719921077,2.2509848058525743,2.3276237402328093,42,0.0,-0.3311368470675258,0.0,83664700,4,0,591,,
1621,1621,14069600,0.520420336269023,1.3722126929674117,0.5213870538162801,4.552841463414613,2.0583190394511286,0.9981154287113768,41,1.1549143307481249,0.3948054145516133,-0.002441302644462517,71506000,3,1,590,,
1620,1620,24168200,-4.202671021314652,1.9654555112891487,-1.0023635558410349,7.919564714010473,3.2238865671641688,1.7054914977997715,40,2.4190283894640623,2.1612089859106787,-0.0024440014580573433,117591300,2,1,589,,
1619,1619,23847700,-4.179100902205257,-2.26086376811594,-1.1842556927139314,5.351558593749983,3.5820895522388208,1.5196910605021596,39,-0.8567017133956356,-0.4151838425157872,-0.10990311165332,116064700,1,0,588,,
1618,1618,14346300,-2.372262773722622,0.29222090635763204,-0.4475610533429486,5.178240150093827,0.9356725146198784,1.0039700414268935,38,0.18691214953270308,0.5244755244755206,-0.002397907755735673,64666000,0,0,587,,
1617,1617,14963400,-1.2422359794579507,-0.7540545243619357,0.14729141971914214,5.604273732367514,1.818193655026024,1.9972733465140724,35,1.3688456763282897,0.0,0.0,83418800,4,0,584,,
1616,1616,30622600,-3.2481028594297685,-2.1934869407487794,-0.5903689499572984,5.050143266475637,2.6543623773802816,1.3298574367940352,34,-2.2499964285714213,-0.8625589915215115,-0.005577996151839848,114389700,3,0,583,,
1615,1615,17352100,-0.515460481099661,-1.4404322127663294,-0.10907139585801806,2.8021051769564043,2.2071250707413452,1.2292177095638568,33,-0.03454231314188316,-0.056211351533919096,-0.018988883535009386,108997200,2,0,582,,
1614,1614,18034100,-3.2945092610485727,-1.533406352683464,-1.7754001363467276,3.8952051016890583,2.5712745987297225,1.8582068989459355,32,0.1376496950326933,0.3893159065628371,-0.004746658722409869,82277100,1,0,581,,
1613,1613,17070500,-4.505076142131969,0.8854454897620379,0.19522365666730931,6.577625823785449,1.9487751641856788,0.8170535718037053,31,-0.16611627906977233,0.1645639056500281,-0.004652699177876141,63914200,0,0,580,,
1612,1612,21204100,1.0950080867957457,-0.05539058478617465,1.2330153455236026,3.218387414831292,2.0236030340863964,1.3016192034254417,28,0.41414783096997976,0.16629156506144938,0.0,71258300,4,0,577,,
1611,1611,15279700,-0.1938675220075181,0.7266685705236808,0.8504153597388653,2.69648142058534,2.363539673607229,0.8504153597388653,27,0.5179669963731648,0.16647613762486024,-0.003142848228754325,76997200,3,1,576,,
1610,1610,10190500,-2.899009330965574,-2.196595397945944,-1.5757353977581268,4.091059191390944,2.5323522791220965,1.6009623278630425,26,1.5419980314960613,0.4491858758667089,-0.038892108070243125,76030000,2,0,575,,
1609,1609,11391700,1.4107021028950673,0.4964148095099264,0.5853708408274151,3.733772848499117,1.6657357023875496,0.6318301768172939,25,-0.7587733404607389,-0.054884745054040174,-0.009373437446336121,65587400,1,0,574,,
1608,1608,9821300,-1.713744842907028,0.4451864465880195,1.1498613813500478,4.165289256198346,1.803827508455469,1.1800586135504387,21,0.7103713500281605,0.4432133209536282,-0.013358996867895991,61157600,4,1,570,,
1607,1607,19433900,-2.2570532915360486,-0.6663020544142251,0.15995152683745406,7.455856769130166,1.689183558558538,1.5409497425540764,20,1.0583707504810749,0.4471772189590384,-0.012705849246463785,68212600,3,0,569,,
1606,1606,20773800,-5.7236059987068275,-0.9928185875796136,-0.43421887579122576,7.120352867044756,2.124097379770684,1.39473945510189,19,0.34601760471790755,0.33425624878795634,-0.001583424907036779,108894700,2,0,568,,
1605,1605,16155000,-3.6865049728155297,-0.6618808969597656,-0.3914732000404708,7.120841773145559,2.6711298091891993,1.2601989059713326,18,1.6274894514767937,0.6662909494725033,-0.0007833955662728265,89346200,1,0,567,,
1604,1604,22708400,2.073595089159164,2.0000055555555507,0.41368904636382986,4.171626812526008,3.0100277028969997,1.2632529876824172,17,-1.4306151235875533,-1.2527341365613398,0.0,84566300,0,0,566,,
1603,1603,48621500,1.3251421679010278,-0.4271222637480032,-0.6644314898642034,3.1527059719965287,2.1633261222282485,1.0414119278779443,14,9.218507177033498,-3.4852546916889997,0.0,189166200,4,1,563,,
1602,1602,23882300,-0.4207119741100329,-1.5822732902042835,-1.6574697755331158,2.606708940804525,1.9839142091152784,1.926909742929772,13,0.5524894377640699,0.37513397642015,-0.005506171907343482,76112600,3,1,562,,
1601,1601,12706200,-0.2912653721682923,-1.0384267912772804,-0.18694816531479308,4.3126650943396285,2.21870047543582,0.7271961356357659,12,0.29211620552145323,-0.5246589991951045,-0.027086249451879763,83390900,2,0,561,,
1600,1600,17898700,-1.5189841772151882,1.3641186444973252,0.2563572480619225,5.6080828170850685,1.842105263157912,0.8018659971361419,11,-0.7069440646868985,-0.3105590062111752,0.0,67068600,1,0,560,,
1599,1599,11943300,-0.12618611589317874,-1.2448132134433076,-1.1210842454088987,3.424000000000005,2.574876375466273,1.2011965420992476,10,-0.1895135818066884,0.10503150708867093,-0.0038760416644079134,62462200,0,0,559,,
1598,1598,14358200,-4.864042589972363,-1.1235903983656703,-1.2633889248565788,5.919993599999995,2.0301979193231734,1.4714837332484576,7,0.6668815496983171,-0.4132231191516844,-0.003065961058179578,66530900,4,0,556,,
1597,1597,17159500,-3.2989660294855394,-1.3602015113350243,-0.1298512022860021,3.5344302254722626,2.4615384615384706,0.6125568801166326,6,0.8224062855676895,0.0,-0.016628567410581496,56976700,3,0,555,,
1596,1596,12274900,1.395075731524953,-0.15052684395384652,0.03623427805476975,2.9429430313196114,1.566442568648685,0.3115356044935957,5,-0.6147511709601816,-0.2512562814070196,-0.04301952952495691,60520500,2,0,554,,
1595,1595,9071500,-0.2936798911506555,2.393085661562422,-0.08296946594429366,1.5339114139285348,2.9531569731749974,0.28951869907669625,4,-0.7658379744966748,-0.8950820042226804,0.0,66287600,1,1,553,,
1594,1594,5856400,0.17457376126197574,0.4117344312918325,1.0295301962278458,2.6174926418052635,1.445529094190534,1.088209487521441,3,-1.1036915480685416,0.6663198359815325,0.0,102795400,0,0,552,,
1593,1593,8403600,1.4644411674967548,0.3111981166390887,0.33643185997964675,2.2576760307743577,1.2493597735221185,0.5574063641684779,183,1.2371074746065471,0.4653567735263709,0.0,51087200,4,1,549,,
1592,1592,7741300,2.0552209849828973,-1.8442622950819665,-0.3875972731827271,2.583028905289053,3.922593937102836,0.7324012729111873,182,0.5710820559061913,0.6263100208768302,-0.020641760773643103,42441200,3,1,548,,
1591,1591,8894400,2.481932139491061,-0.2545774060375483,0.6144714840397247,2.8589443920829627,1.0763659661711775,0.6489548175272031,181,-0.061315145963070077,-0.357325165900968,0.0,68692200,2,1,547,,
1590,1590,8128000,-2.244769372693733,-2.841470729883877,-0.4135512518623097,2.8634297399801723,3.597127625751684,1.0548847230758884,180,0.12582258176083716,0.7696203181118522,0.0,52909500,1,1,546,,
1589,1589,7424400,-0.6144424151902417,-0.05002501250623848,0.06795452613588271,2.093743749999999,1.8081366147664424,0.7564161161587091,179,0.5255085332617426,0.40039539539538094,0.0,75869800,0,0,545,,
1588,1588,10383000,0.6135000376380484,3.5585406683104948,0.3301596347312863,3.2970355647256038,5.208333062065983,1.499730219891959,176,-0.7621951451888709,-0.44820717131474064,0.0,89978400,4,0,542,,
1587,1587,11647000,-2.089555223880601,1.7754569190600478,0.2819337216489748,3.6536628799508586,2.4058523846311357,0.7090495084198789,175,-0.6097591649316779,-0.5130887634684389,0.0,134460200,3,1,541,,
1586,1586,10756300,1.8287076553274104,1.1087591811636877,-0.4869617289864237,3.1259606764952212,2.4000053333333327,0.8944167896777655,174,0.2693804250224696,0.0,0.0,85359800,2,0,540,,
1585,1585,14069900,2.8526677115987558,-0.10565240359218242,-0.24175187068299356,4.743718560967847,1.85185185185186,0.5744782346814636,173,0.0,0.15865150713909593,0.0,90281100,1,1,539,,
1584,1584,13872400,0.2527646129541816,-2.3565625000000145,-0.01371997661772095,1.8147086914995336,5.1524710830704645,0.8480149311050234,172,0.5357705641348742,-0.6820514523636523,0.0,67594200,0,1,538,,
1583,1583,12798800,-0.5072986522733579,-1.6186090035407164,0.11679302992768648,2.8985572592127973,2.7835103092783697,0.9017306568466664,169,0.8604238642582418,0.3598920123448757,0.0,92182400,4,1,535,,
1582,1582,16658000,0.4778655775044882,1.242230848861281,0.17436087318114524,3.5324439156211973,2.0833280164933354,0.5833615373536105,168,0.0,1.0736247992650716,0.0,127052000,3,0,534,,
1581,1581,20969900,1.8258884903814776,0.6749688473520088,1.7077383824702477,3.5502958579881616,4.7311827956989285,1.8431114819516423,167,0.5123246878001808,-0.3610056916454663,0.028302658328160923,103771800,2,1,533,,
1580,1580,22094800,-4.1953693113535016,-1.1334312210200868,-0.2940020335345128,6.773443669450918,2.8436071616640524,0.9143121235716256,166,0.2287581699346397,0.3647680893815508,0.0,78082100,1,1,532,,
1579,1579,31513300,-5.972800118273214,1.3548722587351405,0.07763251901078405,6.9914550145063314,2.1909233176838683,0.6794588492775144,165,0.4402578754798103,-0.20566065780665,0.0,76273800,0,0,531,,
1578,1578,60853700,2.074919248561402,-0.10448276407954983,0.1204791861351362,3.8037196226399446,0.8900523560209317,0.3482531906132236,161,-4.517216517064737,0.3661087674629249,0.0,77378500,3,0,527,,
1577,1577,24189500,-1.6323024989863932,-1.3896037056098764,-0.7735639507677972,2.6377521288907473,1.7782321245694457,1.3835194035334286,160,1.0189316459348952,-0.10438935281837924,0.0,44072500,2,1,526,,
1576,1576,9594300,2.825702047165435,0.31089120781819796,0.08567938429129285,3.3134358208955383,1.142851948051926,0.585379009908471,159,1.0124327451547677,0.3615650639687384,-0.001543937319892219,60169600,1,0,525,,
1575,1575,12375100,-3.6602858547244654,-1.130519071455249,-1.0343487285800257,4.248366013071925,1.6631964656964593,1.5368720865790886,158,-0.20777679453181094,0.3118451143451217,0.0007726746430014586,52152400,0,1,524,,
1574,1574,11274100,-0.23001150747588014,-0.5643971267316639,-0.19213912338267305,3.8123286693447995,1.3967925504397405,0.7332429465167989,155,0.7780979602853622,0.41279671892657793,0.0,54523300,4,0,521,,
1573,1573,13343900,3.051848888888875,0.7238883143743546,0.4311107614650256,3.6893691255766248,1.2966804306701052,0.6123536833180676,154,0.0,0.05133470225870962,0.0,51707700,3,0,520,,
1572,1572,12991800,0.2398860713574757,-0.4641568057842549,0.6256689831990236,2.932276122595145,1.298701298701288,0.991734704047742,153,0.9572240502542684,0.20725907809633348,0.0,73019400,2,1,519,,
1571,1571,14139900,3.043475060761636,-1.6768292682926789,-0.3891337637037529,4.445135495501118,1.861432264736296,0.9671011273586494,152,0.512350813743212,0.2067131782945708,0.0,67093000,1,1,518,,
1570,1570,21449200,-1.3095179350903652,-1.6178057827196393,-0.4137669678907941,3.0349012735993552,2.7390129198966218,0.6278626450062941,151,-2.8950512665862345,1.1305293489480617,0.6185956915311763,73344300,0,1,517,,
1569,1569,13498700,-1.7836286028178658,-1.0050201005025072,-0.202627617803941,2.3844978356035047,1.9338473282442867,1.0356941591362243,148,0.029764810955623663,0.406091349944604,0.0,87499200,4,0,514,,
1568,1568,13789400,0.11679124087591307,1.0708770489098909,0.7469696147934801,3.432841791044772,2.3065043567401133,0.9565194274262055,147,-0.2624671839467241,0.4036326942482349,0.0,70641700,3,0,513,,
1567,1567,21578900,-3.2907801418439626,-0.8607594936708929,-0.6438184322932972,4.9107205304000265,1.533752634649943,1.1146910127411314,146,0.4693458492226466,0.15322267620021535,0.0,78986300,2,1,512,,
1566,1566,15608900,-1.7519383134576685,0.6625840640884784,-0.1028409417392906,2.558277430358169,1.5290468129945503,0.3579447245149581,145,-0.2264421043621789,0.0,0.0,72692200,1,0,511,,
1565,1565,12060400,3.5243522335614674,-0.7594936708860689,0.09832806753906632,4.057553956834513,2.6411239068422576,0.5881956063847449,144,-0.4705286335309089,0.102045918367355,0.0,60280300,0,0,510,,
1564,1564,11716700,-0.855917285475527,-1.401396396396393,-0.25822924196121644,4.00114830160343,2.3869932764350787,0.5338572293625665,141,0.43166043165467904,0.2538020175735012,0.0,60424100,4,1,507,,
1563,1563,22806300,1.3864217471137643,1.6276703967446515,0.6020566222189716,3.550116348448662,2.2449030612244902,0.7840587383494135,140,1.9784696531413903,0.0,0.0,84336400,3,0,506,,
1562,1562,21170100,0.4374394739737664,0.0,-0.6014938750618537,6.3829787234042525,3.6734693877551017,1.1622030550222595,139,-1.5679355855962696,-0.6066784324227359,0.0,84910700,2,1,505,,
1561,1561,14901500,0.6187478084486608,0.8740359447796608,-0.16600068846815974,2.5207561530024685,2.5706939552342383,0.4917216430921911,138,0.4099531238680454,0.8154943519115943,0.0,124284600,1,1,504,,
1560,1560,10169900,-0.1764098898212052,-1.0632860759493656,0.1470926175542342,4.666669696969716,1.9072164948453765,0.34245190335886466,137,-0.029460971149897205,-0.4605936304711511,0.0,58650100,0,1,503,,
1559,1559,17731600,-3.9999943661971793,-1.9950075807983916,0.1772755571322726,4.82494528832329,2.2403310712999502,0.5702085068501228,134,-0.20541078606745036,0.5089058524173184,0.0,110821300,4,0,500,,
1558,1558,13236700,-0.1421637840297807,0.6568923366906398,0.4269846229149499,4.0035036819548795,1.2164166244297947,0.7282063068009271,133,1.0820074339979335,0.6526054216867472,0.0,66058200,3,0,499,,
1557,1557,22680900,3.827896028845834,0.1520527116066983,1.0396124183703837,7.671064743786426,1.3238340796249526,1.2060756445014365,132,0.5144212338141552,0.15182692307691426,0.0,69788800,2,0,498,,
1556,1556,42289500,-4.2253521126760605,-1.1027618494856228,0.19897697276407555,6.6350774072913214,4.113758043993987,0.4517891351915049,131,-0.8823499999999984,0.0,0.0,69318400,1,1,497,,
1555,1555,33835100,1.7500027777777705,0.10085728693900453,0.7223587043593938,5.112359837773028,1.2133416980110168,1.0431835290791058,130,-3.084905730687804,0.503783375314848,0.01247928036938184,80524700,0,0,496,,
1554,1554,17870000,-2.451508686732462,-1.4962544387159271,-0.4880827193085358,4.5316469889927316,2.1794221996958907,0.8261092856811869,127,-0.5799475443233115,0.4050632911392293,0.0,61506700,4,1,493,,
1553,1553,14344100,-2.085535847794717,0.0,0.2029944814442075,4.929376767394689,1.8668062563067744,0.93895646448805,126,0.08088163925585867,0.19989505247375305,0.0,69718300,3,0,492,,
1552,1552,23826400,-2.59608290669171,-0.4466550868486352,-0.18619099255088312,3.721179245283035,1.8658648512355211,0.5625024651190857,125,-1.0190723804546775,-0.2492472706503879,0.0,82850000,2,0,491,,
1551,1551,15667400,-1.278202943448481,-0.6363240332843856,-0.6968428438871577,4.735883424408005,1.631235788433005,0.9845756008048268,124,-0.2538664700143633,-0.7389113664488467,0.0,90707500,1,0,490,,
1550,1550,18725500,-5.387931292525449,1.7526340386897488,-0.1481635026277517,9.37499975986167,3.1218477783561127,1.0224268416904714,123,0.9871020494610194,0.5413385826771533,0.0,81728300,0,0,489,,
1549,1549,38662300,1.54791396688172,-0.918762088974856,-0.16263243210118405,2.4535366767552302,2.257119835972521,0.6257767040510176,120,1.040396755848194,-2.5378282088823867,0.0,202812000,4,0,486,,
1548,1548,14376100,2.743589743589747,0.337670043415339,0.8261330656938348,3.5128179487179394,1.5965166908562978,0.8698651245643507,119,1.5722510606438702,-0.5769182969672215,0.0,86237800,3,1,485,,
1547,1547,14504500,-5.197359519554812,0.2433138804532442,-1.0400860084075925,5.903684772234198,2.4878048780487827,1.2090751715791992,118,0.8533799251812635,0.6310679611650327,0.0,80722800,2,1,484,,
1546,1546,18217200,-0.19656510573550226,0.2442647896563344,0.3637220169834921,1.4296327335469483,1.7621194322075429,0.6312782903383551,117,0.4185179817459028,0.14619395711501504,0.0,93248100,1,0,483,,
1545,1545,6902800,-0.2706051527377462,0.8420009488855351,0.12735111705581836,2.24495385382888,1.9870939884299328,0.5048140216580954,116,0.39467191922366585,0.5402651993975605,0.0,87156900,0,0,482,,
1544,1544,8326100,-0.2962207008748829,0.5450991080277579,-0.3775135830408338,2.2332556385423312,3.068415647304623,0.6769652254583481,113,0.6437311375026455,-0.4928535981836513,0.0,73154000,4,0,479,,
1543,1543,11892400,2.1276545149523147,-1.3222331047992308,0.7513475742663145,4.114815954148243,2.7638241206030307,0.8682583219570049,112,-0.7107867821271374,0.14888337468983434,0.0,85297300,3,0,478,,
1542,1542,13356900,-1.3060694279906635,-0.19360600193609745,-0.3270533103931994,2.955911971739078,1.2195121951219523,0.8264918766950347,111,-0.24968290261380144,-0.9699369073745469,0.0,138566500,2,1,477,,
1541,1541,13909400,0.8250050000000009,-1.8571380952380976,-0.16597240469848895,3.3475987918449635,2.3346401913735715,0.42053978576646056,110,0.6198859102461762,0.2425958154975261,0.0,67212800,1,0,476,,
1540,1540,21324900,2.833215077605322,-0.046821158856680256,0.7328128906249898,3.900621118012415,1.27479225684608,0.7335949218749915,106,-4.1686677446733365,-1.6393442622950838,0.0,116649100,4,1,472,,
1539,1539,11640600,0.6000050000000146,0.0,0.3504402795992512,2.455698734177214,1.2258369271964442,0.7820197739373702,105,0.8697762987188717,0.04684309133489162,0.0,70607000,3,1,471,,
1538,1538,9085700,2.34097206974484,0.8970774315391948,1.0032817691978613,5.193113256784977,1.6090866828720518,1.3808622559785544,104,-0.5469940192194489,-0.0935938187368368,0.0,67175700,2,1,470,,
1537,1537,14074500,-2.30692571948532,-0.2360764872521348,-0.32596982080339565,3.2341524846492886,1.7560560037968689,0.6874155024652495,103,0.8726899607980121,0.23663512714791055,0.0,60125600,1,1,469,,
1536,1536,10930500,0.0,1.284495718363465,0.2508303504809461,3.523107149507632,2.5468574025400152,1.1880695499222105,102,-0.5486209749935633,-0.5166791678403393,0.0,65889500,0,0,468,,
1535,1535,10458200,-2.5304064491681992,1.107366393837261,-0.1477497700422714,5.462290152843917,2.557920007621628,0.9312646138486036,99,0.099842733403821,0.09523809523810378,0.003158540179781788,83023300,4,0,465,,
1534,1534,12414200,-1.1849988481256846,-0.5293599360269519,0.8662868988011274,3.6843516895370474,1.4605598120467356,0.931632774655844,98,0.5873641559626774,0.4837929366231064,0.0,81803900,3,0,464,,
1533,1533,10414300,0.02438536585365192,0.24247816476827835,-0.809472643761,3.046194832614102,2.0467884990253538,0.9707998616491632,97,0.8290661218759432,0.5321770682148008,0.0,77601800,2,0,463,,
1532,1532,11217900,2.7930250769588656,-1.1510743405275805,0.07832021212210716,3.488955823293161,1.7073170731707332,0.4296098683819638,96,-0.5337239074788114,0.048520133502183434,0.0,95298200,1,1,462,,
1531,1531,11608200,-3.7018995688772542,-1.8921429466482012,-0.5358610983438372,4.208922520510193,2.122527737578394,0.7811117066959916,95,1.4162796809236156,0.5303760848601957,0.0,66858200,0,1,461,,
1530,1530,16524700,-2.286803239637913,-1.669749613624738,-0.9060707821973102,4.431312270588683,2.3607176581680767,1.1627165570621043,92,0.09751584592880837,-0.28302828853640216,0.0,101402300,4,0,458,,
1529,1529,15358100,1.9370436304368963,1.4595056497175296,0.1859262766239267,4.09674234945705,1.6957136128120665,0.4508567235816941,91,-0.2850308924005285,0.046403714450282685,0.0,87473400,3,0,457,,
1528,1528,15270400,1.8270402393919751,-1.982484924735595,-0.3983812009964782,3.7540032722151775,2.164701176470585,0.6539511420251776,90,-1.1961722774203931,-0.09407337723426057,0.0,71658400,2,1,456,,
1527,1527,15409500,4.492688149739732,-0.8245533669262506,0.11450861817277057,5.150216986866507,1.5748031496062964,0.34514191283947504,89,-0.8454178335546958,0.18476212471132406,0.0007788731984703644,79350800,1,1,455,,
1526,1526,14340100,-1.9439001462573824,-0.3678160919540097,0.7763999388942011,3.633129988995676,1.6241346461315365,0.985221688411908,88,-0.5771618859303329,0.738347946469764,0.0,60422500,0,1,454,,
1525,1525,14213700,4.095826893353927,0.4205607476635453,0.723495398781715,4.8503640273665605,2.2566995768688263,0.9298705204375812,85,0.5691635733729328,1.2098650535132591,0.0,75188600,4,0,451,,
1524,1524,31657800,3.1720429254827214,-0.8878551401869106,-0.1720735539689544,4.2368305268875694,1.516587677725112,0.9885463598354516,84,1.1464277971227732,0.8958086230932859,0.0,101961600,3,1,450,,
1523,1523,19563200,3.2575090351724567,-1.1611704058908323,0.2405436794712612,4.6062072565372425,1.6478342749529196,0.6053097218644332,83,1.1694343214577074,0.5639050486886621,0.0,110311300,2,1,449,,
1522,1522,27093300,-1.0599637969296305,-2.600364963503654,0.18469873074458126,4.701474167953523,3.9336492890995167,0.5311140835925432,82,0.3946997351367498,0.8430960187353564,0.0,105641800,1,1,448,,
1521,1521,12236500,-2.4590083310933486,-3.0303073515905887,-1.8326315356155145,4.397160283687951,3.310340229885056,1.9128885383949084,81,0.4201596520963635,0.7352941176470562,0.0,155081900,0,0,447,,
1520,1520,26461200,-2.6481332629295418,-1.7543816558939331,0.5563673049041595,5.205484931506854,2.143823231077424,0.7715590512280102,78,-1.4274252241469163,0.17857589285716902,0.0,155195000,4,0,444,,
1519,1519,44668300,4.754613788626627,-1.1805902413384306,-0.3897328606817352,6.340856397101357,3.1305812553407137,0.8529415111702132,77,11.683738700805927,0.8849513274336251,0.0,196293400,3,0,443,,
1518,1518,31688700,1.2322920897194445,-0.273544353263,-0.36345873785688104,3.017097790538248,1.698262243285931,0.7038893881311292,76,-0.7912446502968851,-10.384008620689645,0.0,282028400,2,1,442,,
1517,1517,21867700,-0.17548406479918066,-0.6548459420202546,0.12051738868286145,4.906673542845463,2.5058691266300226,0.4817608522341698,75,-4.893061679078191,-0.7754982250679276,0.0,88055500,1,1,441,,
1516,1516,23464600,-2.8312341167885067,-0.3071017392361597,-0.6274239024858241,8.895339599108155,2.5125588514665957,0.7112630519366947,71,-3.2814683610448814,-0.03850596990780941,0.0,46308900,4,0,437,,
1515,1515,25449500,3.480744749807285,0.038270188988542835,0.3458179372489489,4.200002857142859,1.6602316602316591,0.5263507302361248,70,0.303283705541757,-0.3442999366602861,0.0,54026700,3,0,436,,
1514,1514,15871500,5.084229537651641,-0.6466336764308189,-0.03566120152239671,6.259498632634486,1.8904320987654264,0.4977576766860059,69,0.34354136845118344,0.03827718077038522,0.0023284666372358487,52999900,2,1,435,,
1513,1513,16311400,-1.4814814814814836,0.3031451422184528,0.3656364058626904,2.5966214552120004,1.609812188578008,0.4638846881662495,68,-0.03006917293232325,-0.6800075814132001,0.0,47031300,1,1,434,,
1512,1512,9980000,-0.3539911295580622,-0.6419977341389882,0.939941827746682,3.945368620777878,1.60244187723928,0.9901989978672309,67,-0.08880698901144735,0.3040669062739365,0.0,39457800,0,0,433,,
1511,1511,13307900,3.5988990217717065,1.3112225221750815,0.0015720164444177342,4.3986499168655815,2.1613238131995343,0.5203483228394479,64,0.6532125890736262,0.7993909402360222,0.0,45703200,4,0,430,,
1510,1510,13806800,0.18461846153845496,1.210937499999987,0.3672692165856084,2.003072357378355,1.3677256740914467,0.6018588243792866,63,-0.1535718626052951,0.07719027402546264,0.0,54876800,3,1,429,,
1509,1509,11301400,4.448749194068347,1.508531103273869,1.6430484390014488,5.5051912404531,2.9718835341365546,1.9650955413256008,62,0.3086357834175324,0.11732499022292232,0.0,46188800,2,1,428,,
1508,1508,16649600,0.657894736842124,-0.19992403038785467,-0.4886724370612772,1.956233421750664,1.125850376925985,0.6281197678114525,61,1.3725490196078385,0.9214824087132368,0.0,56401200,1,1,427,,
1507,1507,6540900,-3.4166401956140287,-1.338055883510425,-0.29805192214542586,5.186653452262968,2.1591323470611767,0.5126800557458067,57,-0.42581393954098656,-0.2393298763462281,0.0,31681600,4,1,423,,
1506,1506,11510800,1.4400031999999952,-0.31347570532914704,0.12972169205982542,2.188606372706792,1.1040930164001097,0.3628962753649212,56,-0.2839116629680838,-0.11792845448395095,0.0,26749300,3,0,422,,
1505,1505,9601300,1.3974683132921717,-2.1897886212144284,-0.955338284109608,2.3817259380097817,2.634683444750308,1.2168268837790652,55,0.1602531999918888,0.2356677233176674,0.0,26518000,2,1,421,,
1504,1504,9535100,1.6327890703098813,-0.11538846153846816,0.04258579646478911,2.1326224591802667,1.0432805658145528,0.3033340074043433,54,0.8852459016393421,0.2310435206408945,0.0,28968400,1,1,420,,
1503,1503,5323300,1.7972193964055585,0.3089996256855798,0.4220777671180232,2.9162427941675335,1.1244629265427353,0.4506883960396113,50,-0.03331112591604679,0.11552176032043615,0.0,16616900,4,1,416,,
